Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,trustedRepo,DOI_for_article,linkDOI,TheStatusList,StatusOverview,citationCount,Date,dateYear 
1350,S0022285212001907.xml,True,281, Sciences and Engineering Research Council of Canada.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2012.10.002,https://dx.doi.org/10.1016/j.jms.2012.10.002,302,ACTIVE,5,2012-11-00,2012
1351,S0022285212001907.xml,True,281,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.10.002.Appendix,http://dx.doi.org/10.1016/j.jms.2012.10.002,true,10.1016/j.jms.2012.10.002,https://dx.doi.org/10.1016/j.jms.2012.10.002,301,ACTIVE,5,2012-11-00,2012
1352,S0022285212001907.xml,True,281,"azzen-AhmadiJ. Mol. Spectrosc.2472008123[16]M.DehghanyM.AfshariR.I.ThompsonN.Moazzen-AhmadiA.R.W.McKellarJ. Mol. Spectrosc.25220081[17]A.G. Maki, J.S. Wells, Wavenumber Calibration Tables from Heterodyne Frequency Measurements, Washington, DC, 1991 <http",http://www.physics.nist.gov/PhysRefData/wavenum/html/contents.html>.[18]J.S.WellsM.SchneiderA.G.MakiJ.,http://www.physics.nist.gov/PhysRefData/wavenum/html/contents.html,false,10.1016/j.jms.2012.10.002,https://dx.doi.org/10.1016/j.jms.2012.10.002,200,ACTIVE,5,2012-11-00,2012
1353,S0022285212001907.xml,True,281,":www.physics.nist.govPhysRefDatawavenumhtmlcontents.html>.[18]J.S.WellsM.SchneiderA.G.MakiJ. Mol. Spectrosc.1321988422[19]PGOPHER, a Program for Simulating Rotational Structure, C.M. Western, University of Bristol, UK, <http",http://www.pgopher.chm.bris.ac.uk>.[20]M.D.BrookesD.J.HughesB.J.HowardJ.,http://www.pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2012.10.002,https://dx.doi.org/10.1016/j.jms.2012.10.002,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2012-11-00,2012
1354,S0022285212001919.xml,True,281," spectra and the one measured by Shelton and Tabisz [107]. In conclusion, this work shows that when high frequency intensities are observed CILS is a suitable technique for studying multipolar contributions in a tetrahedral molecule.References[1]See http",http://astrochymist.org/AMOTM/amotm_0408.html.[2]E.L.GibbM.J.MummaN.Dello,http://astrochymist.org/AMOTM/amotm_0408.html,false,10.1016/j.jms.2012.10.003,https://dx.doi.org/10.1016/j.jms.2012.10.003,200,ACTIVE,2,2012-11-00,2012
1355,S0022285212001993.xml,True,282,o Tshikala thanks CERUNA-FUNDP for financial support.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,302,ACTIVE,3,2012-12-00,2012
1356,S0022285212001993.xml,True,282,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.10.006.Appendix,http://dx.doi.org/10.1016/j.jms.2012.10.006,true,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,301,ACTIVE,3,2012-12-00,2012
1357,S0022285212001993.xml,True,282,"zopoulosM.HermanSpectrochim. Acta A75A2010142145[18]X.de Ghellinck dÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢Elseghem VaernewijckK.DidricheC.LauzinA.RizopoulosM.HermanS.KassiMol. Phys.109201121732179[19]X. de Ghellinck dÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢Elseghem Vaernewijck, S. Kassi, M. Herman, Mol. Phys., in press, http",http://dx.doi.org/10.1080/00268976.2012.705346.[20]B.BernhardtA.OzawaP.JacquetM.JacqueyY.KobayashiT.UdemR.HolzwarthG.GuelachviliT.W.HaenschN.PicqueNat.,http://dx.doi.org/10.1080/00268976.2012.705346,true,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,302,ACTIVE,3,2012-12-00,2012
1358,S0022285212001993.xml,True,282,"042[23]R.GrilliG.MejeanC.A.AlrahmanI.VentrillardS.KassiD.RomaniniPhys. Rev. A: At., Mol. Opt. Phys.852012051804051801ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“051804051805[24]X. de Ghellinck dÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢Elseghem Vaernewijck, D. Golebiowski, M. Herman, Mol. Phys., in press (Fase special issue), http",http://dx.doi.org/10.1080/00268976.2012.701342.[25]L.S.RothmanI.E.GordonA.BarbeD.C.BennerP.BernathM.BirkV.BoudonL.R.BrownA.CampargueJ.P.ChampionK.ChanceL.H.CoudertV.DanaV.DeviS.FallyJ.-M.FlaudR.R.GamacheA.GoldmanD.JacquemartI.KleinerN.LacomeW.J.LaffertyJ.Y.MandinS.T.MassieS.MikhailenkoC.E.MillerN.Moazzen-AhmadiO.NaumenkoA.NikitinJ.OrphalA.Predoi-CrossV.PerevalovA.PerrinC.P.RinslandM.RotgerM.,http://dx.doi.org/10.1080/00268976.2012.701342,true,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,302,ACTIVE,3,2012-12-00,2012
1359,S0022285212001993.xml,True,282,"2428[28]G.BlanquetJ.WalrandH.BredohlI.DuboisMol. Phys.112200114691484[29]G.BlanquetE.BaetenI.CauuetJ.WalrandC.P.CourtoyJ. Mol. Spectrosc.11219855570[30]PGOPHER, A Program for Simulating Rotational Structure, C.M. Western, University of Bristol, UK. <http",http://pgopher.chm.bris.ac.uk>.,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,200,ACTIVE,3,2012-12-00,2012
1360,S0022285212002007.xml,True,282,roni for the calculation of the Coriolis Zeta matrix.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2012.10.007,https://dx.doi.org/10.1016/j.jms.2012.10.007,302,ACTIVE,0,2012-12-00,2012
1361,S0022285212002007.xml,True,282,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.10.007.Appendix,http://dx.doi.org/10.1016/j.jms.2012.10.007,true,10.1016/j.jms.2012.10.007,https://dx.doi.org/10.1016/j.jms.2012.10.007,301,ACTIVE,0,2012-12-00,2012
1362,S0022285212002032.xml,True,282, N.F. Zobov in obtaining the D218O PES employed here.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2012.09.006,https://dx.doi.org/10.1016/j.jms.2012.09.006,302,ACTIVE,3,2012-12-00,2012
1363,S0022285212002032.xml,True,282,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.09.006.Appendix,http://dx.doi.org/10.1016/j.jms.2012.09.006,true,10.1016/j.jms.2012.09.006,https://dx.doi.org/10.1016/j.jms.2012.09.006,301,ACTIVE,3,2012-12-00,2012
1364,S0022285212002032.xml,True,282,06149162[17]T.FurtenbacherA.G.CsÃƒÆ’Ã‚Â¡szÃƒÆ’Ã‚Â¡rJ.TennysonJ. Mol. Spectrosc.2452007115125[18]B.A.VoroninJ.TennysonR.N.TolchenovA.A.LugovskoyS.YurchenkoMon. Not. R. Astr. Soc.4022010492496[19]L.LodiJ.TennysonJ. Quant. Spectrosc. Radiat. Trans.1132012850858[20]http,"http://spectra.iao.ru,",http://spectra.iao.ru,false,10.1016/j.jms.2012.09.006,https://dx.doi.org/10.1016/j.jms.2012.09.006,200,ACTIVE,3,2012-12-00,2012
1365,S0022285212002160.xml,True,282,"umenkoA.NikitinJ.OrphalV.PerevalovA.PerrinA.Predoi-CrossC.RinslandM.RotgerM.Ãƒâ€¦Ã‚Â imeÃƒâ€žÃ¯Â¿Â½kovÃƒÆ’Ã‚Â¡M.SmithK.SungS.TashkunJ.TennysonR.TothA.VandaeleJ.Vander AuweraJQSRT1102009533572[18]C.M. Western, PGOPHER, a program for simulating rotational structure, 2010. <http",http://pgopher.chm.bris.ac.uk>.[19]J.M.HollasModern,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2012.11.002,https://dx.doi.org/10.1016/j.jms.2012.11.002,200,ACTIVE,3,2012-12-00,2012
1366,S0022285212002184.xml,True,282,"ence, and supported by its Division of Chemical Sciences, Geosciences, and Biosciences within the Office of Basic Energy Sciences.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.11.004.Appendix,http://dx.doi.org/10.1016/j.jms.2012.11.004,true,10.1016/j.jms.2012.11.004,https://dx.doi.org/10.1016/j.jms.2012.11.004,301,ACTIVE,1,2012-12-00,2012
1367,S0022285212002196.xml,True,283,"Grant-in-Aid (Grant Nos. 21550009, and 21104003) from the Ministry of Education, Culture, Sports, Science and Technology of Japan.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.11.005.Appendix,http://dx.doi.org/10.1016/j.jms.2012.11.005,true,10.1016/j.jms.2012.11.005,https://dx.doi.org/10.1016/j.jms.2012.11.005,301,ACTIVE,7,2013-01-00,2013
1368,S0022285212002214.xml,True,283,"for useful conversations. We also grateful to the College of Mount St. Vincent for the purchase of the chemicals for this project.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.11.007.Appendix,http://dx.doi.org/10.1016/j.jms.2012.11.007,true,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,301,ACTIVE,2,2013-01-00,2013
1369,S0022285212002214.xml,True,283,". Douglass, B.C. Dian, S.M. Geyer, B.H. Pate, Semi-confocal cavity and other experiments in broadband fourier transform microwave (FTMW) spectroscopy, in: Abstracts of the Ohio State University Symposium on Molecular Spectroscopy, 2005, Talk TA 08. <http",http://hdl.handle.net/1811/30516>.[3]R.D.,http://hdl.handle.net/1811/30516,false,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,200,ACTIVE,2,2013-01-00,2013
1370,S0022285212002214.xml,True,283,"easurements of the rotational spectrum of 1,2,2,2-tetrafluoroethyl difluoromethyl ether (an inhalation agent for general anesthesia known as suprane), in: Abstracts of the Ohio State University Symposium on Molecular Spectroscopy, 2008, Talk RH 06. <http",http://hdl.handle.net/1811/33565>.[4]D.SchmitzV.A.ShubertT.BetzM.SchnellJ.,http://hdl.handle.net/1811/33565,false,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,200,ACTIVE,2,2013-01-00,2013
1371,S0022285212002214.xml,True,283," Fortran: The Art of Scientific ComputingSecond ed.1992Cambridge University Press[20]Z.KisielL.PszczolkowskiI.R.MedvedevM.WinnewisserF.C.D.LuciaC.E.HerbstJ. Mol. Spectrosc.2332005231243[21]Z. Kisiel, PROSPE ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Programs for ROtational SPEctroscopy. <http",http://info.ifpan.edu.pl/kisiel/prospe.htm>.[22]H.M.PickettJ.,http://info.ifpan.edu.pl/kisiel/prospe.htm,false,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,404,BROKEN,2,2013-01-00,2013
1372,S0022285212002214.xml,True,283,:info.ifpan.edu.plkisielprospe.htm>.[22]H.M.PickettJ. Mol. Spectrosc.1481991371377[23]SPFITSPCAT Package. <http,http://spec.jpl.nasa.gov>.[24]J.K.G.,http://spec.jpl.nasa.gov,false,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,200,ACTIVE,2,2013-01-00,2013
1373,S0022285212002226.xml,True,283,"gical University, Singapore for the financial support extended to the project through research grants RS 308 TTL and RI 909 TTL.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.11.008.Appendix,http://dx.doi.org/10.1016/j.jms.2012.11.008,true,10.1016/j.jms.2012.11.008,https://dx.doi.org/10.1016/j.jms.2012.11.008,301,ACTIVE,2,2013-01-00,2013
1374,S002228521200224X.xml,True,283,"ral Science Foundation of Hubei Province (Grant No. 2010CDA075). The authors thank Prof. Martin Suhm for the loan of laser diodes.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.12.002.Appendix,http://dx.doi.org/10.1016/j.jms.2012.12.002,true,10.1016/j.jms.2012.12.002,https://dx.doi.org/10.1016/j.jms.2012.12.002,301,ACTIVE,2,2013-01-00,2013
1375,S002228521200224X.xml,True,283,".X.DuanJ. Chem. Phys.1352011134304[11]S.LiR.ZhengY.ZhuC.X.DuanJ. Mol. Spectrosc.27220122731[12]L.S.RothmanJQSRT1102009533572[13]C.M. Western, PGOPHER (Version 7.0, 2010), a Program for Simulating Rotational Structure, University of Bristol, UK, see <http",http://pgopher.chm.bris.ac.uk>.[14]H.M.PickettJ.,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2012.12.002,https://dx.doi.org/10.1016/j.jms.2012.12.002,200,ACTIVE,2,2013-01-00,2013
1376,S0022285212002263.xml,True,283,"nds used in the determination of the final spectroscopic constants, along with their obs.-calc. residuals is available as Supplement 1 on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http",http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2012.12.004,https://dx.doi.org/10.1016/j.jms.2012.12.004,200,ACTIVE,2,2013-01-00,2013
1377,S0022285212002263.xml,True,283,"from the Leverhulme Trust. The spectra used in the present work were recorded at the National Solar Observatory at Kitt Peak, USA.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2012.12.004.Appendix,http://dx.doi.org/10.1016/j.jms.2012.12.004,true,10.1016/j.jms.2012.12.004,https://dx.doi.org/10.1016/j.jms.2012.12.004,301,ACTIVE,2,2013-01-00,2013
1378,S0022285212002275.xml,True,283,"rChem. Phys. Lett.821988514[21]H.-J.WernerP.J.KnowlesJ. Chem. Phys.8919885803[22]H.-J. Werner, P.J. Knowles, R. Lindh, F.R. Manby, M. SchÃƒÆ’Ã‚Â¼tz and others Molpro, Version 2009.1, A Package of Ab initio Programs, Cardiff University, Cardiff, UK, 2009. <http",http://www.molpro.net>.[23]P.J.KnowlesH.-J.WernerJ.,http://www.molpro.net,false,10.1016/j.jms.2012.12.005,https://dx.doi.org/10.1016/j.jms.2012.12.005,200,ACTIVE,7,2013-01-00,2013
1379,S0022285212002354.xml,True,283,"otopologues, calculated from the recommended potential energy functions for the A and X states, (iii) sample data files for performing calculations with these potentials using the publicly available bound-stateFranck-Condon program ÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½LEVELÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½ (see http","http://leroy.uwaterloo.ca/programs/),",http://leroy.uwaterloo.ca/programs,false,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,200,ACTIVE,5,2013-01-00,2013
1380,S0022285212002354.xml,True,283,":leroy.uwaterloo.caprograms), and (iv) a stand-alone Fortran subroutine for generating these potential energy functions. This material may be found in the online version at http",http://dx.doi.org/10.1016/j.jms.2012.12.006.Appendix,http://dx.doi.org/10.1016/j.jms.2012.12.006,true,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,301,ACTIVE,5,2013-01-00,2013
1381,S0022285212002354.xml,True,283,"imiyaM.SuzukiJ. Mol. Spectrosc.2142002132[29]R.J. Le Roy, J. Seto, Y. Huang, DPotFit 1.2: A Computer Program for fitting Diatomic Molecule Spectra to Potential Energy Functions, University of Waterloo Chemical Physics Research Report CP-664 (2007). <http",http://www.leroy.uwaterloo.ca/programs/>.[30]Y.HuangR.J.Le,http://www.leroy.uwaterloo.ca/programs,false,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2013-01-00,2013
1382,S0022285212002354.xml,True,283,"eochem.)5912002175[49]R.J.Le RoyY.HuangC.JaryJ. Chem. Phys.1252006164310[50]R.J. Le Roy, DParFit 3.3: A Computer Program for Fitting Multi-Isotopologue Diatomic Molecule Spectra, University of Waterloo Chemical Physics Research Report CP-660, 2005. <http",http://www.leroy.uwaterloo.ca/programs/>.[51]R.RydbergZ.,http://www.leroy.uwaterloo.ca/programs,false,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2013-01-00,2013
1383,S0022285212002354.xml,True,283,".ReesProc. Phys. Soc.591947998[52]R.J. Le Roy, RKR1 2.0: A Computer Program Implementing the First-Order RKR Method for Determining Diatomic Molecule Potential Energy Curves, University of Waterloo Chemical Physics Research Report CP-657 (2003); see http",http://www.leroy.uwaterloo.ca/programs/.[53]R.J.,http://www.leroy.uwaterloo.ca/programs,false,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2013-01-00,2013
1384,S0022285212002354.xml,True,283,":www.leroy.uwaterloo.caprograms.[53]R.J. Le Roy, betaFIT 2.0: A Computer Program to Fit Potential Function Points to Selected Analytic Functions, University of Waterloo Chemical Physics Research Report CP-665 (2009); see http",http://www.leroy.uwaterloo.ca/programs/.[54]R.J.Le,http://www.leroy.uwaterloo.ca/programs,false,10.1016/j.jms.2012.12.006,https://dx.doi.org/10.1016/j.jms.2012.12.006,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,5,2013-01-00,2013
1385,S0022285213000027.xml,True,284,"PHD of NCWU (Grant No. 40223). The authors thank Prof. Chuanxi Duan for providing the site to finish the experiment and giving lots of helpful suggestions.References[1]S.E. Novick, Bibliography of Rotational Spectra of Weakly Bound Complexes, 2012. <http",http://www.wesleyan.edu/chem/faculty/novick/vdw.pdf>.[2]W.A.HerreboutH.B.QianH.YamaguchiB.J.HowardJ.,http://www.wesleyan.edu/chem/faculty/novick/vdw.pdf,false,10.1016/j.jms.2013.01.001,https://dx.doi.org/10.1016/j.jms.2013.01.001,200,ACTIVE,1,2013-02-00,2013
1386,S0022285213000027.xml,True,284,"B902008213225[14]D.S.ZhuR.B.WangR.ZhengG.M.HuangC.X.DuanJ. Mol. Spectrosc.25320098891[15]R.ZhengD.S.ZhuY.ZhuC.X.DuanJ. Mol. Spectrosc.2632010174177[16]PGOPHER, a Program for Simulating Rotational Structure, C.M. Western, University of Bristol, U.K. <http",http://pgopher.chm.bris.ac.uk>.[17]J.K.G.WatsonJ.R.DurigVibrational,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2013.01.001,https://dx.doi.org/10.1016/j.jms.2013.01.001,200,ACTIVE,1,2013-02-00,2013
1387,S0022285213000039.xml,True,284," Voth, P. Salvador, J.J. Dannenberg, S. Dapprich, A.D. Daniels, O. Farkas, J.B. Foresman, J.V. Ortiz, J. Cioslowski, D.J. Fox, Gaussian, Inc., Wallingford CT, 2009.[21]H.M.PickettJ. Mol. Spectrosc.1481991371377[22]H.M. Pickett, SPFITSPCAT Package. <http",http://www.spec.jpl.nasa.gov>.[23]Z.,http://www.spec.jpl.nasa.gov,false,10.1016/j.jms.2013.01.002,https://dx.doi.org/10.1016/j.jms.2013.01.002,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,0,2013-02-00,2013
1388,S0022285213000039.xml,True,284,":www.spec.jpl.nasa.gov>.[23]Z. Kisiel, PIFORM. <http",http://www.ifpan.edu.pl/kisiel/asym/asym.htm,http://www.ifpan.edu.pl/kisiel/asym/asym.htm,false,10.1016/j.jms.2013.01.002,https://dx.doi.org/10.1016/j.jms.2013.01.002,404,BROKEN,0,2013-02-00,2013
1389,S0022285213000167.xml,True,284,"Shanxi Province of China. C. L. Li is grateful to the support of the Scientific Research Foundation for Doctoral Program of TYUST.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.02.002.Appendix,http://dx.doi.org/10.1016/j.jms.2013.02.002,true,10.1016/j.jms.2013.02.002,https://dx.doi.org/10.1016/j.jms.2013.02.002,301,ACTIVE,1,2013-02-00,2013
1390,S0022285213000167.xml,True,284,". Chem. A115201129782984[19]R.J.WangY.Q.ChenP.P.CaiJ.J.LuZ.Y.BiX.H.YangL.S.MaChem. Phys. Lett.3071999339342[20]C.L.LiL.H.DengY.ZhangX.H.YangY.Q.ChenJ. Mol. Spectrosc.24620107577[21]S. Gerstenkorn, J. Chevillard. ORSAY laboratoire aim cotton CNRSII. <http",http://www.lac.u-psud.fr/-atlas-de-l-iode-et-du-tellure->.[22]R.N.ZareA.L.SchmeltekopeW.J.HarropD.L.AlbrittonJ.,http://www.lac.u-psud.fr/-atlas-de-l-iode-et-du-tellure-,false,10.1016/j.jms.2013.02.002,https://dx.doi.org/10.1016/j.jms.2013.02.002,404,BROKEN,1,2013-02-00,2013
1391,S0022285213000179.xml,True,284,of the RWTH Aachen University for free computer time.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.02.003,https://dx.doi.org/10.1016/j.jms.2013.02.003,302,ACTIVE,6,2013-02-00,2013
1392,S0022285213000179.xml,True,284,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.02.003.Appendix,http://dx.doi.org/10.1016/j.jms.2013.02.003,true,10.1016/j.jms.2013.02.003,https://dx.doi.org/10.1016/j.jms.2013.02.003,301,ACTIVE,6,2013-02-00,2013
1393,S0022285213000179.xml,True,284," Mol. Spectrosc.25920106569[13]H.HartwigH.DreizlerZ. Naturforsch.51a1996923[14]J.T.HougenI.KleinerM.GodefroidJ. Mol. Spectrosc.1631994559[15]I.KleinerJ.T.HougenJ. Chem. Phys.11920035505[16]Z. Kisiel, PROSPE ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Programs for ROtational SPEctroscopy. <http",http://info.ifpan.edu.pl/kisiel/prospe.htm>.[17]H.HartwigH.DreizlerZ.,http://info.ifpan.edu.pl/kisiel/prospe.htm,false,10.1016/j.jms.2013.02.003,https://dx.doi.org/10.1016/j.jms.2013.02.003,404,BROKEN,6,2013-02-00,2013
1394,S0022285213000180.xml,True,284,"nts, the observed transition wavenumbers and their obs.-calc. residuals are provided in Supplement 1. The supplement file is available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http",http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2013.02.004,https://dx.doi.org/10.1016/j.jms.2013.02.004,200,ACTIVE,0,2013-02-00,2013
1395,S0022285213000180.xml,True,284,"from the Leverhulme Trust. The spectra used in the present work were recorded at the National Solar Observatory at Kitt Peak, USA.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.02.004.Appendix,http://dx.doi.org/10.1016/j.jms.2013.02.004,true,10.1016/j.jms.2013.02.004,https://dx.doi.org/10.1016/j.jms.2013.02.004,301,ACTIVE,0,2013-02-00,2013
1396,S0022285213000258.xml,True,286,ational Science Foundation (Project 200020-1403161).Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).Supplementary,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.03.002,https://dx.doi.org/10.1016/j.jms.2013.03.002,302,ACTIVE,0,2013-04-00,2013
1397,S0022285213000258.xml,True,286,":library.osu.edusitesmsajmsa_hp.htm).Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.03.002.Appendix,http://dx.doi.org/10.1016/j.jms.2013.03.002,true,10.1016/j.jms.2013.03.002,https://dx.doi.org/10.1016/j.jms.2013.03.002,301,ACTIVE,0,2013-04-00,2013
1398,S0022285213000258.xml,True,286,"rst Forty Years, Elsevier, Amsterdam, Netherlands, 2005, pp. 1167ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“1189.[33]L.C.OÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢BrienS.J.WallM.K.SieberJournal of Molecular Spectroscopy18319975760[34]C.M. Western, PGOPHER, A Program for Simulating Rotational Structure, University of Bristol. <http",http://pgopher.chm.bris.ac.uk>.[35]W.DemtroderLaser,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2013.03.002,https://dx.doi.org/10.1016/j.jms.2013.03.002,200,ACTIVE,0,2013-04-00,2013
1399,S002228521300026X.xml,True,286,are also given. Rotational lines marked with an asterisk were excluded from the fit. Supplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.03.003,https://dx.doi.org/10.1016/j.jms.2013.03.003,302,ACTIVE,3,2013-04-00,2013
1400,S002228521300026X.xml,True,286,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.03.003.Appendix,http://dx.doi.org/10.1016/j.jms.2013.03.003,true,10.1016/j.jms.2013.03.003,https://dx.doi.org/10.1016/j.jms.2013.03.003,301,ACTIVE,3,2013-04-00,2013
1401,S002228521300026X.xml,True,286," Discharge, University of California at Los Alamos, LA-8251-MS Informal Report UC-34a.[18]A.CarringtonP.N.DyerD.H.LevyJ. Chem. Phys.47196717561763[19]C.M. Western, PGOPHER, A Program for Simulating Rotational Structure, University of Bristol, 2007. <http",http://pgopher.chm.bris.ac.uk/>.[20]A.G.AdamY.AzumaJ.A.BarryG.J.HuangM.P.J.LyneA.J.MererJ.O.SchroderJ.,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2013.03.003,https://dx.doi.org/10.1016/j.jms.2013.03.003,200,ACTIVE,3,2013-04-00,2013
